start	end	text
5231220	5232220	Zhong He.
5232220	5233220	Zhong He.
5233220	5235220	I think he is a vice president.
5235220	5236220	The vice president
5236220	5237220	used to be in the central police station.
5237220	5238220	He has a background.
5238220	5239220	What is Zhou Jinghui?
5239220	5240220	I don't know.
5240220	5242220	Later, they made a club.
5243220	5244220	Political politics.
5244220	5245220	Guizhou political politics.
5245220	5246220	The Communist Party
5246220	5247220	used to be a good girl.
5247220	5248220	This girl can't do it.
5248220	5250220	Ma Ying will talk about a special issue.
5251220	5252220	One-on-one.
5252220	5254220	I can't add telegram.
5254220	5255220	Add a little assistant.
5255220	5256220	Then he told me
5256220	5258220	Lin Chaohui, vice president.
5258220	5259220	Vice president.
5259220	5262220	I can't talk about this issue.
5262220	5263220	I can't talk about
5263220	5265220	which major background is important.
5267220	5268220	Ding Xuedong.
5268220	5269220	Who is Ding Xuedong?
5269220	5270220	I can't think of anything.
5270220	5271220	Let me check.
5271220	5272220	Ding Xuedong is in the middle.
5272220	5273220	Has he been vice president?
5276220	5278220	Ding Xuedong is the vice president of the State Department.
5279220	5280220	He dares to do it.
5280220	5281220	He can do it.
5282220	5284220	My old friend asked him to do something.
5286220	5288220	Dongda doesn't have a real monopoly.
5288220	5289220	There is.
5289220	5290220	Isn't the state-owned enterprise a monopoly?
5291220	5293220	People are getting more and more famous.
5294220	5295220	Add a little assistant.
5295220	5296220	I just sent that.
5296220	5297220	Add him.
5297220	5298220	Add him to talk to him.
5301220	5302220	Shanshui's demonstration.
5302220	5303220	That's a good joke.
5303220	5304220	It's not a bad joke.
5304220	5305220	You are...
5305220	5306220	When you retire,
5306220	5308220	maybe he hasn't started to retire yet.
5308220	5309220	When you are in high school,
5309220	5310220	you can be a teacher.
5310220	5312220	He can do some homework.
5312220	5314220	If he doesn't make it, you can leave.
5314220	5317220	You have to give yourself up first.
5317220	5319220	Fujian is a real estate agent.
5319220	5320220	Fujian is a real estate agent.
5320220	5321220	Recently,
5321220	5322220	people are more united.
5322220	5323220	These people,
5323220	5325220	including those in charge of the organization,
5325220	5326220	these people are more positive.
5327220	5329220	Young officials can't go to Fujian.
5329220	5331220	Fujian mentioned a lot of young officials.
5332220	5334220	People in Hubei mentioned young officials.
5334220	5335220	Then there was Fujian.
5335220	5336220	Li Hongzhong,
5336220	5337220	Liu Yangsheng,
5337220	5338220	and Fujian now
5338220	5339220	like to listen to young officials.
5339220	5340220	He is a high school student.
5341220	5342220	The health department,
5342220	5343220	the health department,
5343220	5344220	and the health department
5344220	5345220	are directly in charge of this department.
5345220	5346220	He has the ability to do things.
5346220	5347220	He has a great ability.
5347220	5348220	He is not a committee member.
5348220	5349220	His family are familiar with him.
5352220	5353220	There are a lot of things going on.
5353220	5354220	The former head of the office
5354220	5356220	is called Wu Shandong.
5357220	5358220	His name is Wu Shandong.
5358220	5360220	I used to talk to him.
5360220	5361220	I talked to him about his office.
5361220	5362220	Then he...
5362220	5364220	I suddenly thought about it that day.
5364220	5365220	Something happened to him.
5366220	5368220	The head of the office
5368220	5370220	is in charge now.
5371220	5372220	The head of the office
5372220	5373220	has to find the director now.
5374220	5375220	He has to go to the office.
5375220	5376220	So the head of the office
5376220	5377220	doesn't have the right to do things.
5380220	5381220	Isn't Xu Shouben
5381220	5382220	from He Lifeng?
5385220	5387220	Chen Xinwu, I have never seen him.
5388220	5389220	Oh, it's true that
5389220	5390220	the head of the office
5390220	5391220	is that...
5392220	5394220	Who is the deputy director?
5394220	5396220	He is very powerful.
5399220	5400220	Ding Xiaodong is not.
5400220	5401220	That's Ding Xiaoyang.
5401220	5402220	We are all confused.
5402220	5403220	Ding Xiaoyang is deputy director.
5403220	5405220	Ding Xiaodong is the director.
5410220	5411220	32 years old doctor.
5411220	5412220	He has a hearing.
5413220	5414220	This doesn't have a hearing.
5414220	5415220	You are 32 years old.
5415220	5416220	If you are a resident,
5416220	5417220	you can still be the director.
5419220	5420220	Look at everyone.
5420220	5421220	In every situation,
5421220	5422220	you have to be one-on-one.
5422220	5423220	How can you make it clear?
5423220	5424220	Hai Gui is possible.
5424220	5425220	You can do it.
5425220	5426220	The head of the office
5426220	5428220	is in charge now.
5444220	5445220	This horse is getting closer.
5451220	5452220	This doesn't seem to be possible.
5477220	5478220	Put the horse down.
5480220	5481220	Put the horse down.
5486220	5487220	This is possible.
5490220	5492220	Yes, the emperor is killed by the sound.
5498220	5500220	The words and the way of the academic circle.
5500220	5501220	If you find a doctor,
5501220	5502220	you have to make it clear.
5502220	5503220	Call an ambulance.
5520220	5521220	Qi Bin.
5523480	5525220	Qi Bin is not easily Eagles.
5525220	5526220	He was compelled by blackmail.
5526220	5527220	Zhou Xiaochuan was poisonous to doctors
5527220	5530220	and worked atuntarides in the Umil
5530220	5531220	triste stressutter.
5531220	5536220	还是个学者不适合统政,他的到此为止了。
5536220	5546220	傅华不太清楚,按照历任的新华社长的话,新华社长在生前已经很难,因为社长到这就可以了。
5546220	5547220	还想干啥呢?
5547220	5550220	张声明为什么没进去,真的去看我视频去吧。
5550220	5557220	资源能知道朋友的精神,渠道有资源。
5557220	5563220	这指导是需要智慧,需要经验,不是需要资源。
5563220	5568220	党内还有朱镕基这样的能获得气瓦吗?
5568220	5572220	不能了,因为现在每一步都要遵守规则,被卡死了。
5572220	5577220	朱镕基那个时代,80年代中国没有那么多限制规定,
5577220	5581220	你看那个,我给大家讲一个建设部有个部长叫叶如堂。
5581220	5584220	叶如堂这个人有一天还是触及干部,
5584220	5587220	还是北京那个建筑设计院的院长触及干部,
5587220	5590220	突然一天一下变成正部级干部,
5590220	5593220	因为当时万里选建设部长提了三个条件,
5593220	5595220	全国只有三个人符合,
5595220	5599220	然后清华的那个宽盈冠将,
5599220	5602220	清华的那个西主人就推荐了他,
5602220	5604220	他就从正处级一下变成正部级,
5604220	5607220	完了之后又一下子从正部级变成了副部级,
5607220	5610220	所以那个80年代啥都有。
5611220	5614220	韩军然后省委书记过去的,
5614220	5617220	不是啊,省委书记比部长强啊,
5617220	5620220	安危省委书记去那个,
5620220	5623220	反正从实权上我觉得是有点不爽,
5623220	5625220	但也不能说完全说降职,
5625220	5628220	有时候人搞不出来了就让他去,
5628220	5630220	这不能算降职啊,
5633220	5636220	企业如理除合处理正常关系,
5636220	5638220	我会对这个得讲专期的,
5638220	5641220	往后排排吧,我现在已经在讲了,
5641220	5643220	但我每期都会讲一点,
5643220	5646220	你不要说非要组织一个什么,
5646220	5648220	葵花宝典给你弄出来,
5648220	5650220	但我一点点,一条一条的,
5650220	5653220	都暗含在我每期里边了。
5655220	5657220	估计你,韩军回国估计没人了呗,
5657220	5660220	另外估计想把他挪走呗,
5661220	5665220	原松估计就这样了吧,
5665220	5667220	就在这个平台上了,
5671220	5674220	湖北有人书记是正听直升的对,
5674220	5677220	叫什么来着,就是直接升上去的,
5677220	5679220	我给忘了,
5679220	5681220	这有这个案例的,我记得。
5684220	5686220	你是博士,想找个大佬,
5686220	5688220	带着他怎么搭建关系?
5688220	5690220	你们慢慢来啊,
5690220	5692220	你最好博士生导师是谁啊?
5692220	5695220	你最好的就是博士生导师,找个扭逼人,
5695220	5697220	好多人就是祖博士的时候,
5697220	5699220	你看那个,
5699220	5701220	前面讲那个现在河北省委书记,
5701220	5703220	他导师就是宋建,就是扭逼人,
5703220	5705220	他不就关系自然打上了吗?
5705220	5707220	你可以去做个博后,
5707220	5709220	因为不知道你什么领域的,
5709220	5711220	这个就适合,
5711220	5712220	适合一对一咨询,
5712220	5714220	也不知道你的资源,你的情况,
5714220	5716220	你什么领域的?
5716220	5719220	二级主任科学院正常发展,
5719220	5721220	稍微有一点来不及了,
5721220	5723220	看看你能不能有其欲了,
5723220	5725220	我给大家讲吧,
5725220	5727220	不要他在意当大官,当个小官,
5727220	5729220	最后的结局都是一样的,都是退休,
5731220	5734220	咱们和领导身旁有人身上别,
5734220	5736220	有啊,
5736220	5738220	原来我亲话一个师兄就是,
5738220	5740220	他给你身旁肯定要把你手机翻过来,
5740220	5742220	看看你有没有在录音,
5742220	5744220	因为他没有被录音搞过,
5744220	5746220	所以后来再也不理他了,
5746220	5748220	没啥那个的,
5748220	5750220	会不会给他提一个富国,
5750220	5752220	不会这么考虑的,
5752220	5754220	农业这事还不好管吗?
5754220	5756220	不会说非要搞个专业,
5756220	5758220	现在农业在中国的重要性也没那么大了,
5758220	5760220	不想回良运的时候了,
5760220	5762220	这个就是比粗腿游戏,
5762220	5764220	你上面有人听你说话,
5764220	5766220	你就是农业专家,要找一个,
5766220	5768220	这都是理由,
5768220	5770220	你上面没人,
5770220	5772220	你这些东西都不算啥也不是,
5772220	5774220	所以关系上面那个人是一,
5774220	5776220	你这些优点都是零,
5776220	5778220	你随便找一个东西,
5778220	5780220	就是十就是一百,
5780220	5782220	是这个原理,
5782220	5784220	武汉流道域吧,
5784220	5786220	中纪委三个,
5786220	5788220	啊,
5788220	5790220	这我不知道,
5790220	5792220	当时中纪委有那么
5792220	5794220	权力大吗?
5794220	5796220	他是被李鹏干下来的,
5796220	5798220	我知道,
5798220	5800220	中纪委和中纪委,
5800220	5802220	政权也反腐,
5802220	5804220	是长期的吧,
5804220	5806220	政权金融反腐一直没怎么搞,
5806220	5808220	这些人赚的太多了,
5808220	5810220	这些年都会,
5810220	5812220	中信抓的是那个谁吧,
5812220	5814220	杨交鸿那个哥们儿吧,
5814220	5816220	陈是什么嘛,
5816220	5818220	他该是发改委那个郭徐鸿,
5818220	5820220	发改委那几个,
5820220	5822220	发成委的人关系太好,
5822220	5824220	没少老钱啊,
5828220	5830220	周盛交,
5830220	5832220	你别在这里问了,
5832220	5834220	我咋打你,
5834220	5836220	这都是年轻干部传回去的人,
5836220	5838220	这不是大干,
5838220	5840220	大领导来说说,
5840220	5842220	无所谓的,
5842220	5844220	何良玉,
5844220	5846220	何良玉是老家的人,
5846220	5848220	我没堵,
5848220	5850220	我在那里有多少干部人,
5850220	5852220	没多少,
5852220	5854220	他主要是高层的一些,
5854220	5856220	高层有些交往吧,
5856220	5858220	他们家不行,
5858220	5860220	中纪委八十,
5860220	5862220	八十现在拆得很厉害,
5870220	5872220	中纪委如何评价,
5872220	5874220	高端智库,
5874220	5876220	刘鹤不就从高端智库转了吗?
5878220	5880220	那个冯飞也是从,
5880220	5882220	法典人中心转过去的,
5888220	5890220	能转啊,
5890220	5892220	主要有关系,
5892220	5894220	主要有关系,
5894220	5896220	不是什么那个,
5896220	5898220	不是说是左高级别,
5898220	5900220	你跟他关系解就行,
5900220	5902220	胡一廷可以,
5902220	5904220	但也就差不多了,
5904220	5906220	石太封帮老家亲近人办事吗?
5906220	5908220	他够呛,
5908220	5910220	石太封跟李干杰是两种风格的,
5910220	5912220	教授出来的,
5912220	5914220	他没听说他怎么办事,
5914220	5916220	他在秘书员呢,
5916220	5918220	挺办事的,
5918220	5920220	他原来秘书,
5920220	5922220	中央党校秘书姓白,
5922220	5924220	小白挺办事的,
5924220	5926220	很朴素的一个人,
5926220	5928220	我跟小白失去联系了,
5928220	5930220	香港侯门他跟我吃老本,
5932220	5934220	大部分应该这么说吧,
5934220	5936220	老本够人家吃了,
5936220	5938220	咱别别替人家,
5938220	5940220	人家老本够吃了,
5940220	5942220	你看霍家在广州圈那块地,
5942220	5944220	吃多少钱,
5944220	5946220	他们已经吃完红利了,
5946220	5948220	如果还在赚钱呢,
5948220	5950220	怎么样呢?
5950220	5952220	高教授从政,
5952220	5954220	我回头搞一个专题吧,
5954220	5956220	就叫高教授从政,
5956220	5958220	谢谢若有了,
5958220	5960220	社长熟悉李小鹏吗?
5960220	5962220	得罪了什么人,
5962220	5964220	他不是李小鹏,
5964220	5966220	他不是李克强的人,
5966220	5968220	主要还是干了太过分了,
5968220	5970220	就是李小鹏在国内,
5970220	5972220	他跟前面,
5972220	5974220	唐少宁的人,
5974220	5976220	在里面搞了很多老乡,
5976220	5978220	搞了几个事儿都爆了,
5978220	5980220	还是贪腐上的事儿,
5980220	5982220	他跟李克强
5982220	5984220	谈不上有什么关系,
5984220	5986220	你不能说河南,
5986220	5988220	那就李克强的人,
5988220	5990220	郭文贵还河南,
5990220	5992220	哎呀,
5992220	5994220	口干舌燥的,
5994220	5996220	给我打他上,
5996220	5998220	激励我点,
5998220	6000220	喝口水,
6000220	6002220	争一同家族暴雷了,
6002220	6004220	主要他那个孙子老是创业,
6004220	6006220	所以你富二代,富三代,
6006220	6008220	千万不要轻易创业,
6008220	6010220	泡泡牛就行了,
6010220	6012220	像王思松那样,
6012220	6014220	泡泡牛花不了多少钱,
6014220	6016220	还别泡女明星,
6016220	6018220	花不了多少钱,
6018220	6020220	就怕你去创业瞎整,
6020220	6022220	一整一亏他妈的几百亿,
6022220	6024220	他在广州搞那个叫什么,
6024220	6026220	东塔还是西塔,
6026220	6028220	搞那个K多少,
6028220	6030220	这些富几代很容易,
6030220	6032220	把自己的老家
6032220	6034220	给他留下来这些东西,
6034220	6036220	当成是自己的,
6036220	6038220	当成是自己的能力,
6038220	6040220	过分自信,
6040220	6042220	证家好像已经分家了,
6042220	6044220	整个证家好像已经分了,
6044220	6046220	年轻人毕业,
6046220	6048220	博士毕业到总参工作,
6048220	6050220	可以啊,
6050220	6052220	看什么博士,
6052220	6054220	哪个学校,
6054220	6056220	哪个学校,
6056220	6058220	看什么博士,
6058220	6060220	哪个学校,
6060220	6062220	因为什么去的,
6062220	6064220	捧改古代P2P,
6064220	6066220	这个东西到时候单独聊吧,
6066220	6068220	光大是谁的自留地,
6068220	6070220	光大被洗了好多遍了,
6070220	6072220	不是说谁家自留地了,
6072220	6074220	他被洗了好多遍,
6074220	6076220	光大老出事,
6076220	6078220	你出了事, 你就不能怪,
6078220	6080220	不能怪人家,
6080220	6082220	上面派人来把你整动,
6082220	6084220	所以他被洗的很厉害,
6084220	6086220	我和废楼闹呗了,
6088220	6090220	这太八卦了,
6090220	6092220	我还不认识废楼呢,
6092220	6094220	谢谢,谢谢妈妈,
6094220	6096220	谢谢,讲究人,
6096220	6098220	谢谢,
6098220	6100220	对,光大风水不好,
6100220	6102220	对,
6102220	6104220	伍立军是谁来着,
6104220	6106220	我原来听他说过,
6106220	6108220	我得想一想,
6108220	6110220	我好久没听说这名字了,
6110220	6112220	伍立军是正年会出来的,
6112220	6114220	说正年会去的还没,
6118220	6120220	还对K11那个叫,
6128220	6130220	广州塞马城,
6130220	6132220	金融监管一参加最强的央行,
6132220	6134220	央行权实践不大,
6134220	6136220	央行实践不大,
6136220	6138220	因为他没有具体审批,
6138220	6140220	你看权力, 你要看他,
6140220	6142220	你要具体审批权力,
6142220	6144220	央行就是汇率,
6144220	6146220	汇率这个东西,
6146220	6148220	汇率是管权局的,
6148220	6150220	不管个人,
6150220	6152220	他不能因为你来的那个嘛,
6152220	6154220	另外有点权力下,
6154220	6156220	支付司,
6156220	6158220	原来有段时间挺有权力,
6158220	6160220	我可以发你牌照,
6160220	6162220	具体审批权力,
6162220	6164220	你得看这种东西,
6164220	6166220	但是像金融监管总局,
6166220	6168220	就跟正年会这两个,
6168220	6170220	但是,
6170220	6172220	整体是应该是
6172220	6174220	金管总局比正年会权力
6174220	6176220	稍微大一点,好当一点,
6178220	6180220	对关系互的,
6180220	6182220	供考专题, 你都关系误了,
6182220	6184220	你还供考啥?
6184220	6186220	关系互不用听,
6186220	6188220	你要学会足和运用这些关系,
6188220	6190220	因为同样的关系,
6190220	6192220	就像武器一样,
6192220	6194220	有的人完全用不起来,
6194220	6196220	有的不同的人用的不一样,
6196220	6198220	你也不能说,
6198220	6200220	我有啥事都去找那个,
6200220	6202220	他又不是你亲爹, 是不是?
6202220	6204220	就是亲爹的话,
6204220	6206220	你看不同的儿子发展也不一样,
6206220	6208220	那为什么呢?
6208220	6210220	你看为什么薄熙,
6210220	6212220	薄一波几个儿子最后他选了薄熙来?
6212220	6214220	薄熙成当时也马上富不及了,
6214220	6216220	薄熙成情商还比薄熙来高,
6216220	6218220	为什么选了薄熙来来从这?
6218220	6220220	他最后这个老爹有那个的,
6220220	6222220	你包括习仲勋家族也是吗?
6222220	6224220	原来习正宁的,
6224220	6226220	他把跟那个习,
6226220	6228220	习近平那为什么选了有习近平呢?
6228220	6230220	他就,
6230220	6232220	即使是一个大亲爹的,
6232220	6234220	下面也是要竞争的,
6234220	6236220	就跟动物一样的,
6236220	6238220	跟动物世界一样的,
6238220	6240220	土地能源被关家垄断,
6240220	6242220	哎呀, 孩子咋,
6242220	6244220	我咋说的?
6246220	6248220	可以, 你个垄桶的说,
6248220	6250220	可以这么说的,
6250220	6252220	这将能持续多久?
6252220	6254220	能持续很久?
6256220	6258220	他已经衰退了,
6258220	6260220	没有永远不散的政治高地,
6260220	6262220	所以当时有一个人问我,
6262220	6264220	他说,
6264220	6266220	他现在去那些政治高地,
6266220	6268220	还来得及吗?
6268220	6270220	我说政治高地是轮换的,
6270220	6272220	现在的政治高地不代表是
6272220	6274220	未来的政治高地,
6274220	6276220	而且很可能不是,
6276220	6278220	你比如说,
6278220	6280220	你去了团派,
6280220	6282220	结果发现等你到了,
6282220	6284220	或者等你发展起来,
6284220	6286220	团派已经不是政治高地了,
6286220	6288220	那你就惨了吗?
6288220	6290220	就是这个路径,
6290220	6292220	它是变化的,
6292220	6294220	你不要搞成路径依赖了,
6294220	6296220	看前人这么发展的,
6296220	6298220	你跟着它走,
6298220	6300220	结果国企变成,
6300220	6302220	金融机构变成这个,
6302220	6304220	变成高地了,
6304220	6306220	所以这个路径,
6306220	6308220	那个研究所,
6308220	6310220	孙正才那个农业所,
6310220	6312220	其实都是很偏的地方,
6312220	6314220	它最后是靠自己慢慢走出来了,
6314220	6316220	上海国自委,
6316220	6318220	贺青是局级干部吗?
6318220	6320220	不太了解,
6320220	6322220	看你怎么用这个岗位,
6322220	6324220	你看,王勇人当一个国自委,
6324220	6326220	安排了多少领导的孩子,
6326220	6328220	积累了多少政治关系,
6328220	6330220	房新海的仕途,
6330220	6332220	房新海当时走茅随自建的,
6332220	6334220	当时他自己给中央写信,
6334220	6336220	说我推荐我自己,
6336220	6338220	后来把那个信转了,
6338220	6340220	这么起来的,
6340220	6342220	所以他有点冷,
6342220	6344220	李波跟他,
6344220	6346220	他比李波强点,
6346220	6348220	也差不多,
6348220	6350220	李波和那些是专业性的干部,
6350220	6352220	只要穿用了那帮人,
6352220	6354220	在上面也一般,
6354220	6356220	他俩都算专业干部,
6356220	6358220	你说他俩能怎么比,
6358220	6360220	其实都一般,
6360220	6362220	都算可以来跟我们比,
6362220	6364220	是吧,
6364220	6366220	不是一个两个事,
6366220	6368220	他的秘书现在现在广西了吗,
6368220	6370220	他的秘书叫何什么,
6370220	6372220	现在广西市科院的副院长,
6374220	6376220	湖北张文明,
6376220	6378220	张文明, 我不知道,
6378220	6380220	今天我回去查一下好吧,
6380220	6382220	东大现在既不资本,
6382220	6384220	也不社会吗,
6384220	6386220	肯定不社会,
6386220	6388220	资不资本, 肯定也不资本,
6388220	6390220	应该算官僚吧,
6390220	6392220	官僚资本,
6394220	6396220	高级官员待遇,
6396220	6398220	高级官员你说哪一级的,
6398220	6400220	刚才我都简单说了吗,
6400220	6402220	很多很多待遇,
6402220	6404220	还有很多没给的,
6404220	6406220	你比如说张高丽吧,
6406220	6408220	就很多网球运动员会贴你,
6410220	6412220	会自动的,
6412220	6414220	这种社会地位带来的感觉,
6414220	6416220	更让人满足,
6416220	6418220	汽车这个行业入行,
6418220	6420220	但没有像中国这样,
6420220	6422220	中国的这个汽车自治,
6422220	6424220	是一个飞行门槛太高了,
6426220	6428220	经常的国家数据区,
6428220	6430220	你给哪个比啊,
6430220	6432220	所以你问怎么样都很难回答,
6432220	6434220	你说我怎么回答,
6434220	6436220	他跟谁比,
6436220	6438220	你从在什么角度,
6438220	6440220	你是去工作,
6440220	6442220	还是说他的权利,
6442220	6444220	你得从一个角度,
6444220	6446220	你从权利去, 他没多少权利,
6446220	6448220	你说从工作,
6448220	6450220	如果你整好认识他们局长,
6450220	6452220	刘局长, 确实很好的呀,
6452220	6454220	每个人都不一样啊,
6454220	6456220	或者你专业很相关,
6456220	6458220	是不是, 八属松,
6458220	6460220	八属松没啥呢,
6460220	6462220	八属松老婆你们知道谁吧?
6462220	6464220	八属松老婆叫啥名来着?
6466220	6468220	八属松老婆是那个
6468220	6470220	征监局, 还是哪个住深圳的,
6470220	6472220	也是个狙擊干部,
6474220	6476220	习下届会定接班人吗?
6478220	6480220	他不想干的时候,
6480220	6482220	就应该会定个吧,
6484220	6486220	八属松,
6486220	6488220	八属松跟几个领导关系都不错,
6488220	6490220	他跟王岐山关系不错,
6490220	6492220	跟那个刘鹤,
6492220	6494220	其实当时也不错,
6498220	6500220	也是找不到人才让八属松接的,
6500220	6502220	因为他当时能力还算可以的,
6502220	6504220	他跟大秘书那帮人,
6504220	6506220	潘公盛,
6506220	6508220	包括跟中秘书关系也不错的,
6512220	6514220	无疑说他啥呢?
6514220	6516220	无疑这种领导人要不多少吗?
6518220	6520220	广州塞马场,
6520220	6522220	那个地本来就值钱,
6522220	6524220	那个地本来就值钱,
6524220	6526220	就是最后一块,
6526220	6528220	广州最后一块那么大面积的,
6528220	6530220	他能100多亿, 赚更多钱,
6530220	6532220	给你你也要,
6532220	6534220	你错一错嘛,
6534220	6536220	公交社就那么摆设没有未来,
6536220	6538220	公交社都死过一次的了,
6538220	6540220	现在只剩一个躯壳了,
6540220	6542220	真正牛逼的时候,
6542220	6544220	你没年轻可能,
6544220	6546220	真正牛逼的时候,
6546220	6548220	当时80年代, 90年代初,
6548220	6550220	特别80年代公交社特别牛逼,
6550220	6552220	那时候买东西都得叫公交社,
6552220	6554220	那是他真回谎的,
6554220	6556220	他已经死过一次,
6556220	6558220	现在只是个躯壳了,
6558220	6560220	只是安排这些干部的地方,
6560220	6562220	罢了,
6562220	6564220	正廷级干部都是免费的,
6564220	6566220	正廷级以上你是副部吧,
6566220	6568220	副部以上都是免费,
6568220	6570220	正廷级的王徽,
6570220	6572220	王徽被免职,
6572220	6574220	不太清楚王徽,
6574220	6576220	副部长吧,
6578220	6580220	黄海州,
6580220	6582220	黄海州是谁,
6582220	6584220	蓝天立犯啥事儿了,
6584220	6586220	家族的事儿嘛,
6586220	6588220	王中福老爷子的李希,
6588220	6590220	王中福,
6590220	6592220	他现在不愿意交往了,
6592220	6594220	我那时候跟他交往的时候,
6594220	6596220	就算他最后一波朋友了,
6596220	6598220	他跟太太说,
6598220	6600220	你带人去吧, 他也见了,
6600220	6602220	他都会说一句,
6602220	6604220	就这些年纪也大了,
6604220	6606220	不愿意交新朋友了,
6606220	6608220	还有老朋友我想看一看,
6608220	6610220	他估计很难再说话了,
6610220	6612220	他可以告诉你,
6612220	6614220	聊聊很多过去的事情,
6614220	6616220	希望中量待在那儿就行了,
6616220	6618220	不出事儿就可以了,
6618220	6620220	他有以前帮助那么多人,
6620220	6622220	办事儿,
6622220	6624220	但是中量总体比较谨慎,
6624220	6626220	比较有智慧,
6626220	6628220	也有帮了很多人,
6628220	6630220	应该懂地上没事,
6630220	6632220	公正来不及了吧,
6632220	6634220	加上他的政治势力也不行,
6634220	6636220	上海市长其实发展一直都一半,
6636220	6638220	想想上海市长,
6638220	6640220	你去统计一下,
6640220	6642220	北京的书记,
6642220	6644220	大于北京市长,
6644220	6646220	北京市长大于上海市长,
6646220	6648220	还这么个关系,
6648220	6650220	北京拿独立造车
6650220	6652220	促销了另外一家,
6652220	6654220	对,
6654220	6656220	对,
6656220	6658220	当时北京就那几张牌,
6658220	6660220	给了小米,理想好像也给了一个吧,
6660220	6662220	汽车算个半官了,
6662220	6664220	垄断不算,
6664220	6666220	汽车现在已经完全竞争了,
6666220	6668220	已经恶性竞争了,
6668220	6670220	特别是新能源,
6670220	6672220	高牌照,一般人干不起来,
6672220	6674220	理科想到时候
6674220	6676220	我会出一期视频的,
6676220	6678220	一两句说不清楚,
6678220	6680220	我们说到我这边的十二点,
6680220	6682220	说到你们的十一点,
6682220	6684220	十来分钟,
6684220	6686220	我有点前行贴后备的,
6688220	6690220	台海出事会引发
6690220	6692220	大规模通恶性通胶吗,
6694220	6696220	房产肯定会那个,
6696220	6698220	通胶,
6700220	6704220	这个得,你说得挺对的,
6704220	6706220	我得要推算一下。
6708220	6710220	小米一开始用的是
6710220	6712220	北汽那个的,皮布卡的,
6716220	6718220	王晓鸿的进一步声 awaiting
6718220	6720220	王晓鸿权力,已经都顶了,
6720220	6722220	声天,它现在,
6722220	6724220	现在就是跟陈文清的人留任了,
6724220	6724720	ah
6728560	6730520	If you can recognize it
6731360	6736720	Well, let's see if it's going to let it recognize it
6736720	6738360	Let it recognize it as a證華偉書
6738360	6739360	This is a possibility
6739360	6740660	It's not as arranged as the old days
6742260	6743760	Take off the imported car
6744260	6745260	I want to try it
6745660	6747560	There was no imported car in the past
6747560	6748720	Isn't that a little cheaper
6748720	6749660	I haven't looked at it
6750260	6751760	How about the流裂紅試圖
6752300	6754300	There should be no very strong background on it
6758060	6759260	Long-term carelessness
6759260	6761100	I don't really know what year it was
6761100	6762100	I have to take a look at this
6764000	6765000	I was fired
6765000	6765900	Li Heqiang was fired
6765900	6768100	I have to tell you about that
6768800	6769900	See how Xi Jinping came up
6769900	6770800	I have to tell you about it
6770800	6771760	I can't tell you in one or two
6772400	6773660	Can you afford a car?
6773660	6775000	But I don't know I haven't driven it
6776600	6777460	You have to be in the country
6777460	6779360	I think it's worth buying
6779360	6781100	You have to be able to buy or buy Tesla
6781440	6782440	Tesla I think
6782940	6784640	It's the organization and security
6784640	6785640	It's still okay
6787400	6789740	Xiaomi is the one who burned people
6789740	6790940	I think it's still pretty scary
6791440	6792540	And he's not wrong
6792540	6794040	I think you're such a machine
6794040	6794640	How do you do it
6795240	6797040	When will the factory collapse
6797940	6800040	Anyway, the sea will definitely collapse
6801240	6803240	Wu Zhenglong, Wu Zhenglong is in a hurry
6803240	6804440	Let's get another one
6805340	6806940	Take a look at Li Qiang's recommendation
6807940	6808940	The new car development
6808940	6809940	The new car development
6809940	6810940	The new car development
6811940	6813940	I can't wait at all
6813940	6816940	You can't do it when it's cold in a lot of nuclear environments
6816940	6818940	But it's already working in China
6818940	6820940	The old car can't do it anymore
6820940	6821940	It's not necessarily the new one
6821940	6824940	It's mainly about its smartness
6824940	6825940	You can drive Tesla
6825940	6827940	You won't drive these cars anymore
6827940	6831940	But the new car will still be a lot of money
6831940	6833940	So don't buy that little brand
6833940	6834940	Maybe you didn't buy it
6834940	6835940	You don't want to buy it
6835940	6837940	Maybe you bought it and then you didn't take it
6837940	6838940	You're dead
6838940	6840940	I bought that kind of big reliable
6840940	6842940	It's not cheap
6842940	6844940	It's still going to be on the line
6844940	6847940	Who is Lu Wei's new car development
6847940	6849940	It's Huang, his hometown, Huang Kunming
6851940	6852940	Long time no see
6852940	6853940	Can the group still be together
6853940	6854940	It's impossible
6854940	6855940	The group has been cut off
6858940	6859940	Thank you so much
6859940	6860940	Thank you for your hard work
6860940	6861940	Thank you so much
6861940	6863940	I will launch that next week
6863940	6866940	If you take it with you, don't look for them
6866940	6869940	I will launch the petrol next week
6869940	6870940	When the petrol comes out
6870940	6871940	You can add it directly
6871940	6872940	It should be in China
6876940	6878940	Xi Jinping will show
6878940	6879940	Take it yourself
6884940	6885940	Zhang Shengming is not
6885940	6887940	Zhang Shengming
6888940	6889940	After the rehearsal
6889940	6890940	I don't know this
6890940	6892940	The rehearsal is useless
6892940	6894940	I hate the rehearsal
6894940	6895940	What's the use of the rehearsal
6895940	6896940	What's the use of the rehearsal
6897940	6898940	Li Shangfu, a military team
6898940	6900940	You have to be with a police
6900940	6901940	What's the meaning of the rehearsal
6901940	6902940	What's the meaning of the rehearsal
6902940	6903940	What's the meaning of the rehearsal
6903940	6904940	What's the meaning of the rehearsal
